Customer_ID,Customer_Name,Age,Gender,Email,Phone,Product_Category,Quantity,Unit_Price,Discount_Percentage,Order_Amount,Order_Date,Delivery_Date,Payment_Status,Payment_Method,Country_Code,Customer_Status
CUST0654,Divya Nair,47.0,Female,divya.nair654@example.com,7944536245,Clothing,6.0,10979.21,19.95,52733.15,2025-02-21,2025-02-24,Paid,UPI,AE,Inactive
CUST0655,Priya Reddy,18.0,Male,,8790494446,Books,10.0,26915.38,2.23,263151.67,2025-01-06,2025-01-09,Pending,Debit Card,AE,Inactive
CUST0656,,20.0,Female,karthik.kumar656@example.com,8469084430,Electronics,1.0,47067.54,28.56,33625.05,2026-07-26,2026-07-29,Failed,UPI,IN,Inactive
CUST0657,Vijay Reddy,48.0,Other,vijay.reddy657@example.com,7765589453,Books,5.0,666.89,6.24,3126.38,2025-06-12,2025-06-13,Refunded,Debit Card,CA,Inactive
CUST0658,Vijay Reddy,52.0,Female,vijay.reddy658@example.com,7944019852,Electronics,3.0,42557.67,11.86,112530.99,2024-04-14,2024-04-15,Failed,Debit Card,SG,Active
CUST0659,Meena Patel,56.0,Other,meena.patel659@example.com,7975908169,Clothing,8.0,32381.78,10.65,231464.96,2025-02-19,2025-02-24,Failed,UPI,AE,Inactive
CUST0660,Anitha Kumar,36.0,Other,anitha.kumar660@example.com,9046146809,Sports,9.0,11823.36,20.26,84851.53,2024-07-06,2024-07-14,Pending,Cash,AU,Active
CUST0661,Rahul Raj,61.0,Other,rahul.raj661@example.com,7268585632,Sports,4.0,3762.19,12.65,13145.09,2025-11-27,2025-12-07,Refunded,UPI,AU,Inactive
CUST0662,Anitha Reddy,46.0,Other,anitha.reddy662@example.com,8458435939,Books,2.0,13192.91,21.22,20786.75,2024-03-18,2024-03-23,Refunded,Net Banking,SG,Inactive
CUST0663,Suresh Patel,62.0,Other,suresh.patel663@example.com,8372062016,Sports,3.0,4091.59,8.17,11271.92,2024-10-18,2024-10-25,Paid,Cash,AU,Inactive
CUST0664,Karthik Das,20.0,Male,karthik.das664@example.com,9912512322,Electronics,3.0,8453.66,22.26,19715.63,2024-12-02,2024-12-11,Failed,UPI,AE,Inactive
CUST0665,Karthik Nair,39.0,Female,karthik.nair665@example.com,9475145543,Books,9.0,33736.72,22.74,234584.91,2026-02-22,2026-02-26,Paid,Debit Card,AE,Inactive
CUST0666,Kavya Kumar,63.0,Female,kavya.kumar666@example.com,8270220406,Electronics,6.0,2972.3,41.31,10466.66,2025-11-17,2025-11-27,Failed,Cash,CA,Active
CUST0667,Kavya Raj,33.0,Male,kavya.raj667@example.com,9950036899,Books,10.0,14135.81,39.89,84970.35,2026-06-06,2026-06-12,Paid,UPI,AU,Inactive
CUST0668,Kavya Raj,48.0,Female,kavya.raj668@example.com,9210437933,Sports,7.0,36630.88,38.73,157106.18,2024-10-24,2024-10-29,Pending,Debit Card,SG,Active
CUST0669,Rahul Nair,51.0,Female,rahul.nair669@example.com,9341633823,Electronics,7.0,39635.79,34.52,181674.61,2025-04-05,2025-04-07,Failed,Net Banking,IN,Active
CUST0670,Anitha Sharma,39.0,Male,anitha.sharma670@example.com,8005516163,Clothing,1.0,46306.83,25.09,34688.45,2024-12-12,2024-12-21,Failed,Net Banking,AU,Inactive
CUST0671,Karthik Das,65.0,Male,karthik.das671@example.com,8388800375,Clothing,3.0,40538.55,16.13,101999.05,2025-08-10,2025-08-16,Pending,Credit Card,US,Active
CUST0672,Karthik Patel,49.0,Female,karthik.patel672@example.com,9480932202,Books,8.0,41403.64,33.84,219141.19,2025-05-25,2025-05-31,Refunded,UPI,CA,Active
CUST0673,Karthik Sharma,38.0,Female,karthik.sharma673@example.com,8825576500,Home & Kitchen,8.0,25692.41,3.21,198941.47,2026-07-04,2026-07-09,Paid,Cash,SG,Active
CUST0674,Priya Das,53.0,Male,,9115981642,Electronics,8.0,4771.47,15.73,32167.34,2026-05-13,2026-05-16,Failed,Credit Card,UK,Active
CUST0675,Anitha Patel,24.0,Male,anitha.patel675@example.com,8200056712,Electronics,1.0,27624.14,24.41,20881.09,2024-09-14,2024-09-19,Paid,Credit Card,SG,Active
CUST0676,Kavya Reddy,22.0,Other,kavya.reddy676@example.com,9985302484,Home & Kitchen,3.0,17196.64,33.45,34333.09,2026-01-23,2026-01-30,Paid,Credit Card,AE,Inactive
CUST0677,Anitha Nair,19.0,Male,anitha.nair677@example.com,9642869147,Books,5.0,11097.19,12.61,48489.17,2025-12-11,2025-12-13,Pending,Cash,CA,Inactive
CUST0678,Suresh Sharma,38.0,Male,suresh.sharma678@example.com,7687035138,Clothing,3.0,34503.31,8.41,94804.74,2024-06-02,2024-06-12,Pending,Debit Card,UK,Active
CUST0679,Divya Sharma,43.0,Female,divya.sharma679@example.com,7698666571,Home & Kitchen,3.0,1785.86,43.83,3009.35,2025-11-16,2025-11-24,Failed,Cash,SG,Inactive
CUST0680,Meena Sharma,21.0,Female,meena.sharma680@example.com,7648935292,Books,8.0,21527.5,49.09,87677.2,2025-07-24,2025-07-31,Pending,Debit Card,AU,Inactive
CUST0681,Rahul Patel,18.0,Other,rahul.patel681@example.com,9543003622,Sports,10.0,42977.88,39.29,260918.71,2024-09-28,2024-09-29,Refunded,Net Banking,UK,Active
CUST0682,Divya Reddy,52.0,Female,divya.reddy682@example.com,9149507756,Home & Kitchen,4.0,7763.04,32.98,20811.16,2025-10-27,2025-10-31,Refunded,Debit Card,SG,Inactive
CUST0683,Rahul Singh,53.0,Male,rahul.singh683@example.com,7548054047,Clothing,9.0,25306.35,2.05,223088.13,2026-01-29,2026-02-04,Pending,Net Banking,CA,
CUST0684,Rahul Singh,29.0,Female,rahul.singh684@example.com,7467278852,Invalid,8.0,14131.02,35.89,,2025-11-28,2025-12-07,Pending,Net Banking,US,Active
CUST0685,Divya Das,21.0,Other,divya.das685@example.com,7891617703,Clothing,4.0,24504.8,20.05,78366.35,2024-11-19,2024-11-29,Pending,Cash,UK,Active
CUST0686,Suresh Reddy,53.0,Other,suresh.reddy686@example.com,7085511954,Books,10.0,13373.97,27.29,97242.14,2025-02-27,2025-03-02,Pending,Net Banking,IN,Active
CUST0687,Meena Singh,30.0,Male,meena.singh687@example.com,8539459947,Books,6.0,15373.08,5.31,87340.62,2026-01-20,2026-01-25,Refunded,Debit Card,IN,Inactive
CUST0688,Kavya Reddy,39.0,Other,kavya.reddy688@example.com,9233802661,Home & Kitchen,9.0,7483.28,46.58,35978.11,2026-02-28,2026-03-01,Failed,UPI,AU,Active
CUST0689,Arun Reddy,27.0,Male,arun.reddy689@example.com,8622929160,Home & Kitchen,3.0,940.85,8.91,2571.06,2025-12-28,2025-12-29,Pending,Net Banking,SG,Inactive
CUST0690,Rahul Singh,58.0,Other,rahul.singh690@example.com,8587062081,Clothing,2.0,20764.66,7.9,38248.5,2024-12-28,2025-01-04,Pending,UPI,CA,Active
CUST0691,Arun Raj,60.0,Male,arun.raj691@example.com,8657808699,Sports,9.0,43297.13,16.86,323975.1,2024-02-15,2024-02-19,Failed,Cash,US,Active
CUST0692,Vijay Das,20.0,Female,vijay.das692@example.com,9329997325,Home & Kitchen,2.0,46379.19,42.22,53595.79,2024-09-04,2024-09-09,Failed,Net Banking,CA,Active
CUST0693,Priya Reddy,26.0,Female,priya.reddy693@example.com,7056232001,Home & Kitchen,2.0,20602.55,17.76,33887.07,2025-06-23,2025-06-30,Failed,Net Banking,IN,Inactive
CUST0694,Kavya Kumar,55.0,Male,kavya.kumar694@example.com,7647972621,Sports,9.0,5872.05,6.15,49598.27,2024-06-30,2024-07-10,Paid,Debit Card,UK,Inactive
CUST0695,Rahul Sharma,26.0,Female,rahul.sharma695@example.com,8961435752,Sports,3.0,13452.64,15.75,34001.55,2025-09-08,2025-09-12,Failed,Debit Card,UK,Inactive
CUST0696,Kavya Singh,49.0,Female,kavya.singh696@example.com,8441856081,Clothing,5.0,20990.53,7.68,96892.29,2025-02-11,2025-02-21,Paid,Net Banking,UK,Inactive
CUST0697,Vijay Singh,50.0,Female,vijay.singh697@example.com,9441110439,Electronics,2.0,25747.35,37.58,32142.99,2026-06-19,2026-06-26,Pending,Net Banking,AU,Active
CUST0698,Karthik Nair,40.0,Female,karthik.nair698@example.com,7342069774,Sports,8.0,11828.01,2.56,92201.7,2025-08-21,2025-08-31,Refunded,Net Banking,US,Active
CUST0699,Divya Nair,18.0,Other,divya.nair699@example.com,8962973157,Books,9.0,23217.4,20.48,166162.29,2026-09-16,2026-09-18,Pending,Net Banking,IN,Inactive
CUST0700,Meena Nair,41.0,Other,meena.nair700@example.com,9873139778,Electronics,3.0,18356.54,42.62,31598.95,2024-09-14,2024-09-21,Refunded,Net Banking,UK,Active
CUST0701,Rahul Patel,20.0,Male,rahul.patel701@example.com,7175224935,Books,3.0,36931.45,30.61,76880.2,2024-12-19,2024-12-21,Paid,Net Banking,SG,Inactive
CUST0702,Vijay Nair,20.0,Other,vijay.nair702@example.com,8977802275,Electronics,9.0,26016.63,45.86,126768.63,2024-10-16,2024-10-20,Paid,Net Banking,AE,Inactive
CUST0703,Divya Raj,31.0,Other,divya.raj703@example.com,9706014831,Home & Kitchen,6.0,3164.91,42.2,10975.91,2026-03-06,2026-03-08,Failed,Cash,AE,Inactive
CUST0704,Divya Patel,43.0,Female,divya.patel704@example.com,9305013340,Home & Kitchen,6.0,46845.61,42.12,619.22,2025-06-23,2025-06-28,Pending,Debit Card,AE,Inactive
CUST0705,Arun Singh,27.0,Female,arun.singh705@example.com,9407961232,Sports,9.0,2516.97,23.56,17315.75,2026-04-26,2026-04-27,,Net Banking,UK,Active
CUST0706,Arun Kumar,35.0,Other,arun.kumar706@example.com,8287683236,Sports,7.0,14186.02,8.96,90404.67,2025-12-17,2025-12-27,Refunded,Debit Card,AU,Inactive
CUST0707,Anitha Kumar,46.0,Female,anitha.kumar707@example.com,8406785819,Sports,9.0,31304.13,46.87,149686.96,2024-11-08,2024-11-10,Paid,Debit Card,CA,Inactive
CUST0708,Meena Reddy,20.0,Female,meena.reddy708@example.com,8700248281,Clothing,9.0,49706.86,47.67,234104.4,2025-11-06,2025-11-16,Pending,Debit Card,AU,Other
CUST0709,Arun Raj,33.0,Other,arun.raj709@example.com,7595883397,Clothing,10.0,4055.79,22.05,31614.88,2026-07-20,2026-07-24,Paid,Net Banking,US,Active
CUST0710,Suresh Nair,34.0,Male,suresh.nair710@example.com,8140925015,Sports,1.0,8757.01,49.15,4452.94,2026-05-29,2026-06-02,Refunded,Net Banking,UK,Inactive
CUST0711,Suresh Sharma,55.0,Male,suresh.sharma711@example.com,9237886500,Electronics,9.0,38624.14,2.14,340178.25,2025-05-31,2025-06-01,Paid,Debit Card,AE,Inactive
CUST0712,Vijay Nair,61.0,Other,vijay.nair712@example.com,9663084835,Books,1.0,41497.52,0.95,41103.29,2026-04-06,2026-04-12,Pending,Net Banking,CA,Inactive
CUST0713,Meena Raj,22.0,Female,meena.raj713@example.com,7925066571,Sports,4.0,31202.99,9.81,112567.91,2024-10-08,2024-10-15,Failed,Credit Card,AE,Inactive
CUST0714,Karthik Sharma,24.0,Other,karthik.sharma714@example.com,9480247658,Clothing,9.0,1758.31,43.68,8912.52,2026-02-04,2026-02-05,Refunded,Cash,CA,Inactive
CUST0715,Divya Reddy,46.0,Other,divya.reddy715@example.com,8532785406,Clothing,9.0,35538.26,31.66,218581.62,2025-10-15,2025-10-18,Refunded,UPI,CA,Inactive
CUST0716,Priya Raj,53.0,Male,priya.raj716@example.com,7543603181,Clothing,-1.0,20801.86,1.92,40804.93,2025-08-19,,Refunded,Debit Card,CA,Active
CUST0717,Vijay Sharma,61.0,Male,vijay.sharma717@example.com,8074056806,Sports,1.0,29382.2,15.78,24745.69,2025-11-20,2025-11-28,Failed,Debit Card,UK,Active
CUST0718,Priya Sharma,31.0,Female,priya.sharma718@example.com,9468857942,Home & Kitchen,7.0,25150.59,35.15,114171.1,2025-09-29,2025-10-04,Refunded,Net Banking,CA,Active
CUST0719,Vijay Raj,58.0,Female,vijay.raj719@example.com,9666106140,Sports,4.0,23155.14,33.8,61314.81,2024-05-26,2024-06-05,Failed,Debit Card,AU,Inactive
CUST0720,Arun Kumar,57.0,Male,arun.kumar720@example.com,8008900760,Sports,1.0,35875.34,1.5,35337.21,2025-05-02,2025-05-12,Failed,Credit Card,AE,Inactive
CUST0721,Divya Reddy,64.0,Male,divya.reddy721@example.com,8767925179,Books,9.0,13972.67,39.35,76269.82,2024-12-06,2024-12-08,Pending,Net Banking,UK,Inactive
CUST0722,Arun Nair,23.0,Male,arun.nair722@example.com,7313469857,Clothing,3.0,21528.3,33.18,43155.63,2025-04-21,2025-04-24,Failed,Credit Card,AE,Inactive
CUST0723,Vijay Sharma,53.0,Other,vijay.sharma723@example.com,8885248586,Home & Kitchen,10.0,28036.29,45.49,152825.82,2026-06-09,2026-06-19,Pending,Credit Card,IN,Inactive
CUST0724,Vijay Reddy,34.0,Male,vijay.reddy724@example.com,7096600791,Books,3.0,29568.0,34.96,57693.08,2025-01-06,2025-01-10,Pending,UPI,CA,Inactive
CUST0725,Arun Raj,43.0,Female,arun.raj725@example.com,8932564924,Clothing,6.0,11967.06,18.08,58820.49,2026-08-12,2026-08-15,Failed,Net Banking,CA,Inactive
CUST0726,Suresh Reddy,55.0,Male,suresh.reddy726@example.com,7021620146,Electronics,10.0,14926.89,22.16,116190.91,2025-11-14,2025-11-15,Refunded,UPI,IN,Inactive
CUST0727,Kavya Das,40.0,Male,kavya.das727@example.com,9763088205,Books,5.0,26980.13,37.69,84056.6,2025-10-12,2025-10-20,Paid,Credit Card,CA,Inactive
CUST0728,Kavya Raj,27.0,Female,kavya.raj728@example.com,8729243886,Electronics,2.0,11533.17,4.43,22044.5,2024-06-12,2024-06-18,Refunded,Net Banking,AE,Inactive
CUST0729,Arun Raj,41.0,Other,arun.raj729@example.com,7050605838,Home & Kitchen,1.0,10395.92,36.04,6649.23,2024-08-21,2024-08-22,Refunded,Debit Card,AE,Inactive
CUST0730,Suresh Sharma,32.0,Male,suresh.sharma730@example.com,8247740320,Sports,2.0,6738.69,6.68,12577.09,2024-04-16,2024-04-26,Refunded,Debit Card,CA,Inactive
CUST0731,Rahul Das,25.0,Female,rahul.das731@example.com,7850949831,Home & Kitchen,2.0,3937.62,27.44,5714.27,2024-03-04,2024-03-03,Paid,Cash,AU,Inactive
CUST0732,Suresh Reddy,48.0,Male,suresh.reddy732@example.com,8990356749,Clothing,4.0,30703.24,19.17,99269.72,2026-08-01,2026-08-06,Pending,UPI,US,Active
CUST0733,Vijay Das,50.0,Female,vijay.das733@example.com,8912541762,Clothing,,37847.27,45.58,41192.97,2025-02-02,2025-02-03,Failed,UPI,AE,Inactive
CUST0734,Divya Singh,23.0,Male,divya.singh734@example.com,7794693276,Home & Kitchen,2.0,47988.57,0.65,95353.29,2025-01-10,2025-01-17,Pending,Debit Card,UK,Inactive
CUST0735,Anitha Nair,30.0,Other,anitha.nair735@example.com,7901846429,Home & Kitchen,6.0,16611.37,18.36,81369.13,2026-01-14,2026-01-18,Failed,Debit Card,CA,Inactive
CUST0736,Kavya Das,58.0,Other,kavya.das736@example.com,8518358708,Books,3.0,14616.35,17.73,36074.61,2024-04-27,2024-04-20,Paid,Credit Card,AU,Active
CUST0737,Vijay Nair,60.0,Male,vijay.nair737@example.com,9343153554,Sports,5.0,39503.78,17.34,163269.12,2024-05-28,2024-06-02,Refunded,Cash,UK,Active
CUST0738,Vijay Raj,20.0,Male,vijay.raj738@example.com,7373718945,Sports,8.0,5605.51,12.9,39059.19,2026-08-15,2026-08-19,Paid,Debit Card,SG,Inactive
CUST0739,Meena Nair,44.0,Other,meena.nair739@example.com,8043706906,Sports,4.0,1030.66,3.97,3958.97,2026-09-08,2026-09-14,Paid,Net Banking,AU,Inactive
CUST0740,Kavya Sharma,54.0,Female,kavya.sharma740@example.com,9117473903,Electronics,7.0,16004.13,33.49,74510.43,2026-01-09,2026-01-17,Pending,Debit Card,AE,Inactive
CUST0741,Kavya Patel,47.0,Other,kavya.patel741@example.com,9448517343,Electronics,10.0,38583.5,40.3,230343.49,2024-07-22,2024-07-27,Failed,Cash,SG,Active
CUST0742,Anitha Patel,39.0,Other,anitha.patel742@example.com,8090580218,Home & Kitchen,3.0,4102.98,14.51,10522.91,2025-03-02,2025-03-11,Refunded,Credit Card,AE,Inactive
CUST0743,Kavya Nair,64.0,Other,kavya.nair743@example.com,8893227240,Sports,7.0,48376.83,10.64,302606.75,2024-06-10,2024-06-19,Refunded,Credit Card,UK,Inactive
CUST0744,Vijay Sharma,39.0,Other,vijay.sharma744@example.com,8444500124,Home & Kitchen,7.0,9193.1,37.83,40007.45,2025-11-04,2025-11-05,Failed,Debit Card,US,Active
CUST0745,Arun Das,23.0,Female,arun.das745@example.com,8442124229,Home & Kitchen,7.0,33209.47,7.28,215542.74,2024-02-07,2024-02-14,Pending,Credit Card,IN,Active
CUST0746,Kavya Das,58.0,Male,kavya.das746@example.com,7193415996,Books,9.0,40516.99,2.39,355937.71,2026-03-20,2026-03-30,Failed,UPI,CA,Inactive
CUST0747,Karthik Raj,48.0,Male,karthik.raj747@example.com,9150896215,Electronics,6.0,46811.05,27.13,204667.27,2025-08-20,2025-08-29,Paid,UPI,CA,Active
CUST0748,Meena Raj,18.0,Female,meena.raj748@example.com,9254974965,Home & Kitchen,5.0,8680.24,2.02,42524.5,2025-01-22,2025-01-23,Failed,UPI,IN,Active
CUST0749,Arun Patel,27.0,Female,arun.patel749@example.com,7699846655,Clothing,1.0,37727.09,13.63,32584.89,2024-12-14,2024-12-17,Pending,Cash,US,Inactive
CUST0750,Vijay Nair,38.0,Female,vijay.nair750@example.com,7336376150,Electronics,2.0,47796.52,39.73,57613.93,2024-05-17,2024-05-25,Pending,Debit Card,UK,Inactive
CUST0751,Kavya Singh,62.0,Male,kavya.singh751@example.com,9788205551,Books,3.0,33604.73,48.53,51889.06,2026-05-29,2026-06-01,Paid,Credit Card,UK,Active
CUST0752,Vijay Das,63.0,Female,vijay.das752@example.com,7080799748,Electronics,4.0,6017.36,1.43,23725.25,2025-08-24,2025-09-01,Pending,Cash,IN,Active
CUST0753,Meena Nair,39.0,Other,meena.nair753@example.com,7288168848,Books,2.0,43688.89,8.45,79994.36,2025-11-19,2025-11-21,Refunded,Credit Card,AE,Inactive
CUST0754,Rahul Singh,43.0,Male,rahul.singh754@example.com,9921255789,Electronics,1.0,31773.75,41.72,18517.74,2024-06-30,2024-07-10,Pending,Cash,AE,Inactive
CUST0755,Kavya Patel,41.0,Other,kavya.patel755@example.com,9901184384,Books,1.0,49721.19,16.01,41760.83,2025-03-15,2025-03-19,Paid,Credit Card,CA,Active
CUST0756,Kavya Kumar,22.0,Female,kavya.kumar756@example.com,7492301552,Home & Kitchen,3.0,39570.12,27.52,86041.27,2025-10-25,2025-11-03,Pending,Credit Card,AE,Inactive
CUST0757,Rahul Reddy,60.0,Other,rahul.reddy757@example.com,7668065731,Sports,3.0,13250.54,39.61,24006.0,2024-12-13,2024-12-22,Pending,Debit Card,SG,Active
CUST0758,Anitha Nair,36.0,Male,anitha.nair758@example.com,8429159851,Sports,10.0,29916.55,24.75,225122.04,2025-04-23,2025-05-03,Failed,UPI,UK,Inactive
CUST0759,Arun Singh,47.0,Male,arun.singh759@example.com,,Electronics,2.0,32654.07,1.08,64602.81,2024-12-14,2024-12-15,Failed,Debit Card,SG,Active
CUST0760,Priya Singh,24.0,Female,priya.singh760@example.com,8218814401,Books,5.0,37977.53,31.82,129465.4,2024-12-29,2025-01-08,Failed,UPI,CA,Inactive
CUST0761,Meena Raj,Unknown,Other,meena.raj761@example.com,9006576943,Electronics,2.0,27890.38,26.65,40915.19,2024-03-01,2024-03-04,Refunded,Debit Card,AU,Active
CUST0762,Karthik Das,35.0,Male,karthik.das762@example.com,8345180493,Clothing,7.0,1477.66,49.85,5187.33,2026-05-08,2026-05-13,Failed,Debit Card,SG,Active
CUST0763,Karthik Singh,64.0,Male,karthik.singh763@example.com,8598426190,Clothing,2.0,21494.86,3.01,41695.73,2024-09-06,2024-09-10,Refunded,Credit Card,US,Inactive
CUST0764,Meena Das,18.0,Other,meena.das764@example.com,7513791063,Clothing,2.0,15141.43,46.27,16270.98,2026-01-09,2026-01-14,Refunded,Cash,AU,Active
CUST0765,Meena Das,44.0,Other,meena.das765@example.com,9137362080,Books,6.0,33435.73,20.02,160451.38,2026-09-06,2026-09-15,Pending,Cash,US,Inactive
CUST0766,Karthik Das,19.0,Female,karthik.das766@example.com,9398499076,Electronics,5.0,15208.01,49.64,38293.77,2025-11-30,2025-12-09,Refunded,Debit Card,AU,Active
CUST0767,Meena Patel,57.0,Female,meena.patel767@example.com,8533093065,Electronics,1.0,37412.8,3.8,35991.11,2025-05-31,2025-06-03,Pending,Cash,CA,Inactive
CUST0768,Arun Das,38.0,Other,arun.das768@example.com,7877257021,Clothing,7.0,42704.42,30.72,207099.36,2024-10-04,2024-10-13,Refunded,UPI,UK,Inactive
CUST0769,Kavya Nair,27.0,Other,kavya.nair769@example.com,7012403256,Sports,5.0,24348.45,39.03,74226.25,2026-04-10,2026-04-13,Paid,UPI,AE,Inactive
CUST0770,Vijay Reddy,58.0,Female,vijay.reddy770@example.com,8306364686,Electronics,3.0,20658.53,36.22,39528.03,2025-10-13,2025-10-19,Pending,Credit Card,CA,Inactive
CUST0771,Suresh Reddy,44.0,Other,suresh.reddy771@example.com,7801414066,Books,5.0,12249.88,38.26,37815.38,2024-04-26,2024-05-05,Refunded,Credit Card,UK,Active
CUST0772,Suresh Raj,46.0,Male,suresh.raj772@example.com,9519014405,Electronics,3.0,23464.62,9.39,63783.88,2026-09-17,2026-09-25,Paid,Cash,CA,Inactive
CUST0773,Arun Nair,52.0,Other,arun.nair773@example.com,7568022965,Electronics,2.0,33234.23,35.74,42712.63,2026-05-26,2026-05-27,Refunded,Credit Card,CA,Inactive
CUST0774,Divya Kumar,48.0,Male,divya.kumar774@example.com,8335691866,Sports,9.0,25875.28,0.01,232854.23,2025-10-22,2025-10-23,Paid,Net Banking,AU,Active
CUST0775,Kavya Singh,51.0,Other,kavya.singh775@example.com,9935050737,Sports,8.0,14132.2,38.32,69733.93,2025-08-01,2025-08-10,Failed,Net Banking,SG,Active
CUST0776,Karthik Singh,28.0,Male,karthik.singh776@example.com,8515806114,Sports,2.0,24604.02,41.56,28757.18,2024-12-17,2024-12-19,Pending,Debit Card,CA,Active
CUST0777,Rahul Patel,50.0,Male,rahul.patel777@example.com,9892661410,Home & Kitchen,9.0,12834.05,8.33,105884.76,2024-11-10,2024-11-14,Refunded,Debit Card,UK,Active
CUST0778,Anitha Sharma,34.0,Male,anitha.sharma778@example.com,8038651350,Sports,5.0,30138.26,16.73,125480.65,2025-09-05,2025-09-12,Refunded,Cash,AE,Active
CUST0779,Rahul Nair,64.0,Other,rahul.nair779@example.com,9077463647,Books,10.0,45439.03,19.45,366011.39,2026-09-17,2026-09-18,Refunded,Credit Card,SG,Active
CUST0780,,60.0,Male,kavya.patel780@example.com,8511360150,Clothing,1.0,19799.29,8.24,18167.83,2026-01-07,2026-01-17,Refunded,Debit Card,SG,Inactive
CUST0781,Meena Reddy,47.0,Other,meena.reddy781@example.com,8982722004,Clothing,9.0,29219.44,11.34,233153.6,2024-09-10,2024-09-14,Pending,Cash,SG,Inactive
CUST0782,Suresh Nair,41.0,Male,suresh.nair782@example.com,8227830618,Books,9.0,35621.8,10.16,288023.63,2025-05-08,2025-05-14,Paid,Debit Card,IN,Inactive
CUST0783,Karthik Kumar,56.0,Female,karthik.kumar783@example.com,8845103150,Home & Kitchen,3.0,43755.11,41.91,76252.03,2024-07-03,2024-07-09,Paid,Net Banking,SG,Active
CUST0784,Priya Raj,44.0,Other,priya.raj784@example.com,9375932643,Electronics,7.0,34672.6,24.34,183633.02,2024-10-19,2024-10-23,Paid,Cash,IN,Active
CUST0785,Priya Raj,39.0,Male,priya.raj785@example.com,9797007540,Clothing,4.0,14303.49,12.22,50222.41,2024-03-13,2024-03-15,Failed,Debit Card,US,Inactive
CUST0786,Priya Raj,35.0,Other,priya.raj786@example.com,7659677971,Sports,2.0,5469.7,23.37,8382.86,2025-08-05,2025-08-13,Paid,Credit Card,UK,Active
CUST0787,Vijay Nair,23.0,Other,vijay.nair787@example.com,9560542975,Sports,9.0,7748.77,8.9,63532.17,2026-01-14,2026-01-17,Pending,Debit Card,US,Active
CUST0788,Anitha Patel,36.0,Other,anitha.patel788@example.com,9592112872,Clothing,4.0,46580.52,31.79,127090.29,2025-08-06,2025-08-15,Pending,UPI,CA,Inactive
CUST0789,Vijay Kumar,44.0,Male,vijay.kumar789@example.com,7088707567,Electronics,1.0,35310.52,47.94,18382.66,2026-04-25,2026-04-29,Pending,Cash,US,Inactive
CUST0790,Vijay Patel,53.0,Other,vijay.patel790@example.com,7105414886,Books,3.0,47412.96,23.38,108983.43,2026-05-26,2026-06-04,Paid,Debit Card,SG,Inactive
CUST0791,Karthik Nair,65.0,Female,karthik.nair791@example.com,8173563220,Home & Kitchen,1.0,38744.69,48.78,19845.03,2024-12-08,2024-12-16,Failed,Cash,AU,Inactive
CUST0792,Kavya Nair,48.0,Female,kavya.nair792@example.com,8553632677,Home & Kitchen,3.0,12142.97,16.97,30246.92,2026-06-11,2026-06-17,Paid,Credit Card,IN,Active
CUST0793,Arun Singh,62.0,Male,arun.singh793@example.com,9033288831,Electronics,6.0,37841.08,13.29,196872.0,2025-11-06,2025-11-10,Paid,UPI,SG,Inactive
CUST0794,Karthik Kumar,49.0,Other,karthik.kumar794@example.com,7809570145,Electronics,1.0,40512.52,1.14,40050.68,2024-08-28,2024-08-31,Paid,UPI,US,Active
CUST0795,Vijay Reddy,18.0,Other,vijay.reddy795@example.com,9612044100,Electronics,9.0,27585.78,8.79,226448.91,2026-01-06,2026-01-08,Failed,Net Banking,US,Inactive
CUST0796,Vijay Raj,37.0,Other,vijay.raj796@example.com,7662905035,Sports,8.0,40475.64,31.2,222777.92,2026-07-07,2026-07-09,Paid,Net Banking,US,Inactive
CUST0797,Arun Sharma,23.0,Male,arun.sharma797@example.com,8374590427,Clothing,3.0,10281.7,16.37,25795.76,2025-07-29,2025-08-05,Failed,Debit Card,SG,Active
CUST0798,Priya Patel,57.0,Female,priya.patel798@example.com,9425108285,Sports,1.0,8816.61,3.88,8474.53,2026-08-16,2026-08-21,Refunded,Cash,SG,Active
CUST0799,Suresh Singh,33.0,Female,suresh.singh799@example.com,9575124923,Books,2.0,46128.83,14.95,78465.14,2026-06-19,2026-06-28,Pending,Cash,IN,Active
CUST0800,Karthik Sharma,30.0,Other,karthik.sharma800@example.com,8225146358,Electronics,4.0,21220.85,4.78,80825.97,2024-04-30,2024-05-02,Refunded,Debit Card,SG,Active
CUST0801,Kavya Raj,46.0,Male,kavya.raj801@example.com,8954993894,Home & Kitchen,2.0,3836.68,36.01,4910.18,2026-01-24,2026-01-28,Refunded,Credit Card,US,Active
CUST0802,Suresh Reddy,54.0,Male,suresh.reddy802@example.com,7187406332,Electronics,4.0,13982.33,6.35,52377.81,2024-01-20,2024-01-21,Failed,UPI,AU,Active
CUST0803,Rahul Singh,65.0,Female,rahul.singh803@example.com,8927271706,Electronics,8.0,18086.67,23.85,110183.99,2025-04-08,2025-04-09,Pending,UPI,US,Active
CUST0804,Meena Das,59.0,Male,meena.das804@example.com,9050692562,Books,10.0,22548.85,49.65,113533.46,2024-03-27,2024-04-04,Failed,Net Banking,CA,Inactive
CUST0805,Kavya Nair,41.0,Male,kavya.nair805@example.com,9084525924,Sports,2.0,32258.65,32.15,43774.99,2026-09-09,2026-09-14,Refunded,Debit Card,UK,Active
